metric,rank,model,name,layer_id,bit,flat,weight_score,metric_delta,metric_value
+diffy,936,vision,vision_model.vision._en.stages.1.downsample.proj.1.reparam_conv.weight,3,13,4720,885.4666748046875,0.36096959654350935,0.5118135766275372
+diffy,937,vision,vision_model.vision._en.stages.1.downsample.proj.1.reparam_conv.weight,3,13,14114,1159.7158203125,0.3582308801684121,0.50907486025244
+diffy,938,vision,vision_model.vision._en.stages.1.downsample.proj.1.reparam_conv.weight,3,13,11545,609.6118774414062,0.3582271765038968,0.5090711565879247
+diffy,939,vision,vision_model.vision._en.stages.1.downsample.proj.1.reparam_conv.weight,3,13,4658,595.5416870117188,0.3571722926732036,0.5080162727572315
+diffy,941,vision,vision_model.vision._en.stages.1.downsample.proj.1.reparam_conv.weight,3,13,7277,600.0269165039062,0.3512822420198063,0.5021262221038342
+diffy,947,vision,vision_model.vision._en.stages.1.downsample.proj.1.reparam_conv.weight,3,13,6300,1189.080322265625,0.34058390622158186,0.49142788630560974
+diffy,953,vision,vision_model.vision._en.stages.1.downsample.proj.1.reparam_conv.weight,3,13,6284,1264.6689453125,0.3282199018542997,0.47906388193832755
+diffy,954,vision,vision_model.vision._en.stages.1.downsample.proj.1.reparam_conv.weight,3,13,14081,586.6126708984375,0.32806092881146465,0.47890490889549253
+diffy,958,vision,vision_model.vision._en.stages.1.downsample.proj.1.reparam_conv.weight,3,13,6306,1102.0570068359375,0.32465025364144817,0.47549423372547606
+diffy,964,vision,vision_model.vision._en.stages.1.downsample.proj.1.reparam_conv.weight,3,13,4700,1077.0006103515625,0.31411208717408956,0.4649560672581174
+diffy,966,vision,vision_model.vision._en.stages.1.downsample.proj.1.reparam_conv.weight,3,13,14173,1010.0093383789062,0.3092881203490834,0.4601321004331112
+diffy,971,vision,vision_model.vision._en.stages.1.downsample.proj.1.reparam_conv.weight,3,13,4703,576.6564331054688,0.2976739297482709,0.4485179098322988
+diffy,972,vision,vision_model.vision._en.stages.1.downsample.proj.1.reparam_conv.weight,3,13,14143,1477.54443359375,0.2938121337771008,0.4446561138611287
+diffy,976,vision,vision_model.vision._en.stages.1.downsample.proj.1.reparam_conv.weight,3,13,4673,589.424560546875,0.2890738936526759,0.43991787373670377
+diffy,979,vision,vision_model.vision._en.stages.1.downsample.proj.1.reparam_conv.weight,3,13,14140,784.4762573242188,0.28610441990676916,0.43694839999079704
+diffy,980,vision,vision_model.vision._en.stages.1.downsample.proj.1.reparam_conv.weight,3,13,6349,1327.7001953125,0.2859904502409336,0.43683443032496144
+diffy,994,vision,vision_model.vision._en.stages.1.downsample.proj.1.reparam_conv.weight,3,13,4425,1150.873291015625,0.2736701769659703,0.4245141570499982
+diffy,996,vision,vision_model.vision._en.stages.1.downsample.proj.1.reparam_conv.weight,3,13,4650,883.8350830078125,0.2689409999737109,0.41978498005773873
+diffy,998,vision,vision_model.vision._en.stages.1.downsample.proj.1.reparam_conv.weight,3,13,6380,615.8753051757812,0.267431863189995,0.4182758432740229
+diffy,999,vision,vision_model.vision._en.stages.1.downsample.proj.1.reparam_conv.weight,3,13,4415,598.5823364257812,0.26665188699516873,0.4174958670791966
+diffy,1000,vision,vision_model.vision._en.stages.1.downsample.proj.1.reparam_conv.weight,3,13,14172,1252.9656982421875,0.2660447585083603,0.4168887385923881
+diffy,104,vision,vision_model.vision._en.stages.1.downsample.proj.1.reparam_conv.weight,3,14,6338,593.09228515625,13.734596953620349,13.885440933704377
+diffy,118,vision,vision_model.vision._en.stages.1.downsample.proj.1.reparam_conv.weight,3,14,14005,1032.52734375,12.096739784707461,12.24758376479149
+diffy,119,vision,vision_model.vision._en.stages.1.downsample.proj.1.reparam_conv.weight,3,14,8521,571.1405029296875,12.065363188912306,12.216207168996334
+diffy,123,vision,vision_model.vision._en.stages.1.downsample.proj.1.reparam_conv.weight,3,14,6365,809.733154296875,11.908257094849978,12.059101074934006
+diffy,130,vision,vision_model.vision._en.stages.1.downsample.proj.1.reparam_conv.weight,3,14,6397,1019.66650390625,10.88932007931653,11.040164059400558
+diffy,132,vision,vision_model.vision._en.stages.1.downsample.proj.1.reparam_conv.weight,3,14,6304,622.2830810546875,10.799961793502007,10.950805773586035
+diffy,134,vision,vision_model.vision._en.stages.1.downsample.proj.1.reparam_conv.weight,3,14,6303,835.8826904296875,10.549742595185672,10.7005865752697
+diffy,139,vision,vision_model.vision._en.stages.1.downsample.proj.1.reparam_conv.weight,3,14,14106,586.9765014648438,10.060400728215608,10.211244708299636
+diffy,144,vision,vision_model.vision._en.stages.1.downsample.proj.1.reparam_conv.weight,3,14,13964,712.1302490234375,9.67690919571105,9.827753175795078
+diffy,145,vision,vision_model.vision._en.stages.1.downsample.proj.1.reparam_conv.weight,3,14,13980,1016.3375854492188,9.670958221783076,9.821802201867104
+diffy,149,vision,vision_model.vision._en.stages.1.downsample.proj.1.reparam_conv.weight,3,14,7241,1999.92578125,9.496421163608465,9.647265143692493
+diffy,150,vision,vision_model.vision._en.stages.1.downsample.proj.1.reparam_conv.weight,3,14,6335,2056.28955078125,9.427746809353266,9.578590789437294
+diffy,162,vision,vision_model.vision._en.stages.1.downsample.proj.1.reparam_conv.weight,3,14,14133,1337.10546875,9.189211211432848,9.340055191516877
+diffy,163,vision,vision_model.vision._en.stages.1.downsample.proj.1.reparam_conv.weight,3,14,6347,754.37548828125,9.1664064758319,9.317250455915929
+diffy,164,vision,vision_model.vision._en.stages.1.downsample.proj.1.reparam_conv.weight,3,14,13994,943.2271118164062,9.166121537317666,9.316965517401695
+diffy,166,vision,vision_model.vision._en.stages.1.downsample.proj.1.reparam_conv.weight,3,14,7277,600.0269165039062,9.06352987073842,9.214373850822449
+diffy,168,vision,vision_model.vision._en.stages.1.downsample.proj.1.reparam_conv.weight,3,14,9289,1010.8197631835938,9.024557250072393,9.175401230156421
+diffy,172,vision,vision_model.vision._en.stages.1.downsample.proj.1.reparam_conv.weight,3,14,6316,667.3204345703125,8.973613656290398,9.124457636374427
+diffy,174,vision,vision_model.vision._en.stages.1.downsample.proj.1.reparam_conv.weight,3,14,6332,670.6586303710938,8.83794596774751,8.988789947831538
+diffy,178,vision,vision_model.vision._en.stages.1.downsample.proj.1.reparam_conv.weight,3,14,7259,797.7583618164062,8.56652772062007,8.717371700704097
+diffy,180,vision,vision_model.vision._en.stages.1.downsample.proj.1.reparam_conv.weight,3,14,14029,1506.2054443359375,8.541445514639053,8.69228949472308
+diffy,186,vision,vision_model.vision._en.stages.1.downsample.proj.1.reparam_conv.weight,3,14,6348,1095.2305908203125,8.303163748872612,8.45400772895664
+diffy,187,vision,vision_model.vision._en.stages.1.downsample.proj.1.reparam_conv.weight,3,14,14015,1504.3170166015625,8.26319257103387,8.414036551117897
+diffy,189,vision,vision_model.vision._en.stages.1.downsample.proj.1.reparam_conv.weight,3,14,14153,3810.27099609375,8.257412234773073,8.4082562148571
+diffy,193,vision,vision_model.vision._en.stages.1.downsample.proj.1.reparam_conv.weight,3,14,14105,611.8055419921875,8.138742326279315,8.289586306363343
+diffy,195,vision,vision_model.vision._en.stages.1.downsample.proj.1.reparam_conv.weight,3,14,7243,570.1549682617188,8.072020505448018,8.222864485532046
+diffy,197,vision,vision_model.vision._en.stages.1.downsample.proj.1.reparam_conv.weight,3,14,7250,570.095703125,8.026085769836936,8.176929749920964
+diffy,200,vision,vision_model.vision._en.stages.1.downsample.proj.1.reparam_conv.weight,3,14,6298,1030.0521240234375,7.957244955082569,8.108088935166597
+diffy,204,vision,vision_model.vision._en.stages.1.downsample.proj.1.reparam_conv.weight,3,14,13953,599.6643676757812,7.843740657796297,7.994584637880325
+diffy,207,vision,vision_model.vision._en.stages.1.downsample.proj.1.reparam_conv.weight,3,14,13978,921.6156005859375,7.692888350677822,7.84373233076185
+diffy,208,vision,vision_model.vision._en.stages.1.downsample.proj.1.reparam_conv.weight,3,14,7260,825.2748413085938,7.684877574895654,7.835721554979682
+diffy,215,vision,vision_model.vision._en.stages.1.downsample.proj.1.reparam_conv.weight,3,14,14056,857.9159545898438,7.47469680959839,7.625540789682418
+diffy,230,vision,vision_model.vision._en.stages.1.downsample.proj.1.reparam_conv.weight,3,14,14171,602.3839111328125,7.057840879527066,7.208684859611094
+diffy,231,vision,vision_model.vision._en.stages.1.downsample.proj.1.reparam_conv.weight,3,14,6363,1172.6357421875,7.02084032547209,7.171684305556118
+diffy,241,vision,vision_model.vision._en.stages.1.downsample.proj.1.reparam_conv.weight,3,14,6273,878.5765380859375,6.842067778189811,6.99291175827384
+diffy,242,vision,vision_model.vision._en.stages.1.downsample.proj.1.reparam_conv.weight,3,14,7235,568.9119873046875,6.82843123086277,6.979275210946798
+diffy,243,vision,vision_model.vision._en.stages.1.downsample.proj.1.reparam_conv.weight,3,14,14001,880.4176025390625,6.813815110395808,6.964659090479836
+diffy,245,vision,vision_model.vision._en.stages.1.downsample.proj.1.reparam_conv.weight,3,14,13986,567.44384765625,6.760863250387047,6.911707230471075
+diffy,261,vision,vision_model.vision._en.stages.1.downsample.proj.1.reparam_conv.weight,3,14,14088,583.4077758789062,6.4714535795945265,6.622297559678555
+diffy,264,vision,vision_model.vision._en.stages.1.downsample.proj.1.reparam_conv.weight,3,14,14028,631.3411254882812,6.376168807675276,6.527012787759304
+diffy,271,vision,vision_model.vision._en.stages.1.downsample.proj.1.reparam_conv.weight,3,14,6371,644.41064453125,6.288515354772244,6.439359334856272
+diffy,273,vision,vision_model.vision._en.stages.1.downsample.proj.1.reparam_conv.weight,3,14,14025,3787.778076171875,6.181340117086801,6.332184097170829
+diffy,278,vision,vision_model.vision._en.stages.1.downsample.proj.1.reparam_conv.weight,3,14,5154,650.5360107421875,6.012921674675454,6.163765654759482
+diffy,285,vision,vision_model.vision._en.stages.1.downsample.proj.1.reparam_conv.weight,3,14,3789,1219.1646728515625,5.884733532448444,6.035577512532472
+diffy,292,vision,vision_model.vision._en.stages.1.downsample.proj.1.reparam_conv.weight,3,14,4433,675.856689453125,5.723028914430324,5.873872894514352
+diffy,294,vision,vision_model.vision._en.stages.1.downsample.proj.1.reparam_conv.weight,3,14,11878,582.430908203125,5.688478110786672,5.8393220908707
+diffy,303,vision,vision_model.vision._en.stages.1.downsample.proj.1.reparam_conv.weight,3,14,3401,1455.2066650390625,5.560414803852472,5.7112587839365005
+diffy,304,vision,vision_model.vision._en.stages.1.downsample.proj.1.reparam_conv.weight,3,14,14129,746.7039794921875,5.537573838685784,5.688417818769812
+diffy,305,vision,vision_model.vision._en.stages.1.downsample.proj.1.reparam_conv.weight,3,14,14182,840.3863525390625,5.530009005856845,5.680852985940874
+diffy,316,vision,vision_model.vision._en.stages.1.downsample.proj.1.reparam_conv.weight,3,14,4690,662.7769165039062,5.258957630288933,5.409801610372961
+diffy,318,vision,vision_model.vision._en.stages.1.downsample.proj.1.reparam_conv.weight,3,14,6306,1102.0570068359375,5.230633724560175,5.381477704644203
+diffy,322,vision,vision_model.vision._en.stages.1.downsample.proj.1.reparam_conv.weight,3,14,14124,799.8155517578125,5.173704719785746,5.324548699869775
+diffy,333,vision,vision_model.vision._en.stages.1.downsample.proj.1.reparam_conv.weight,3,14,6284,1264.6689453125,5.051543529317859,5.202387509401888
+diffy,334,vision,vision_model.vision._en.stages.1.downsample.proj.1.reparam_conv.weight,3,14,14117,597.2283935546875,5.030874402155313,5.181718382239342
+diffy,335,vision,vision_model.vision._en.stages.1.downsample.proj.1.reparam_conv.weight,3,14,10697,817.8057250976562,5.012443377575982,5.1632873576600105
+diffy,349,vision,vision_model.vision._en.stages.1.downsample.proj.1.reparam_conv.weight,3,14,6339,1163.5333251953125,4.784978047930781,4.935822028014809
+diffy,350,vision,vision_model.vision._en.stages.1.downsample.proj.1.reparam_conv.weight,3,14,14092,627.5100708007812,4.778211329665646,4.929055309749674
+diffy,369,vision,vision_model.vision._en.stages.1.downsample.proj.1.reparam_conv.weight,3,14,14189,670.8603515625,4.382748420965072,4.5335924010491
+diffy,372,vision,vision_model.vision._en.stages.1.downsample.proj.1.reparam_conv.weight,3,14,201,1224.3590087890625,4.343474414278898,4.494318394362926
+diffy,374,vision,vision_model.vision._en.stages.1.downsample.proj.1.reparam_conv.weight,3,14,3772,572.4071655273438,4.328540197245456,4.479384177329484
+diffy,375,vision,vision_model.vision._en.stages.1.downsample.proj.1.reparam_conv.weight,3,14,14192,696.9265747070312,4.3121113352106475,4.462955315294676
+diffy,379,vision,vision_model.vision._en.stages.1.downsample.proj.1.reparam_conv.weight,3,14,14012,742.877197265625,4.192912016888294,4.343755996972322
+diffy,384,vision,vision_model.vision._en.stages.1.downsample.proj.1.reparam_conv.weight,3,14,6379,585.6992797851562,4.143869932820234,4.294713912904262
+diffy,398,vision,vision_model.vision._en.stages.1.downsample.proj.1.reparam_conv.weight,3,14,3788,582.328369140625,3.9889822064295006,4.139826186513528
+diffy,403,vision,vision_model.vision._en.stages.1.downsample.proj.1.reparam_conv.weight,3,14,14114,1159.7158203125,3.9529820462972567,4.1038260263812845
+diffy,409,vision,vision_model.vision._en.stages.1.downsample.proj.1.reparam_conv.weight,3,14,14100,650.0692138671875,3.849781310556136,4.000625290640164
+diffy,410,vision,vision_model.vision._en.stages.1.downsample.proj.1.reparam_conv.weight,3,14,3746,872.3826904296875,3.8468757725182514,3.997719752602279
+diffy,415,vision,vision_model.vision._en.stages.1.downsample.proj.1.reparam_conv.weight,3,14,11804,630.104248046875,3.759982082978968,3.910826063062996
+diffy,422,vision,vision_model.vision._en.stages.1.downsample.proj.1.reparam_conv.weight,3,14,13971,1033.5599365234375,3.696002223270625,3.846846203354653
+diffy,423,vision,vision_model.vision._en.stages.1.downsample.proj.1.reparam_conv.weight,3,14,11545,609.6118774414062,3.6818594641379607,3.8327034442219885
+diffy,425,vision,vision_model.vision._en.stages.1.downsample.proj.1.reparam_conv.weight,3,14,11808,634.3140869140625,3.6686365898327495,3.8194805699167773
+diffy,430,vision,vision_model.vision._en.stages.1.downsample.proj.1.reparam_conv.weight,3,14,14169,895.5147705078125,3.6188769908425455,3.7697209709265733
+diffy,437,vision,vision_model.vision._en.stages.1.downsample.proj.1.reparam_conv.weight,3,14,15263,683.3812866210938,3.5360369598703985,3.6868809399544262
+diffy,440,vision,vision_model.vision._en.stages.1.downsample.proj.1.reparam_conv.weight,3,14,14081,586.6126708984375,3.521863392042724,3.6727073721267516
+diffy,452,vision,vision_model.vision._en.stages.1.downsample.proj.1.reparam_conv.weight,3,14,4712,592.6353149414062,3.3357278270508686,3.4865718071348963
+diffy,458,vision,vision_model.vision._en.stages.1.downsample.proj.1.reparam_conv.weight,3,14,14045,682.2243041992188,3.2630482986693097,3.4138922787533375
+diffy,470,vision,vision_model.vision._en.stages.1.downsample.proj.1.reparam_conv.weight,3,14,14140,784.4762573242188,3.160959343691502,3.3118033237755298
+diffy,483,vision,vision_model.vision._en.stages.1.downsample.proj.1.reparam_conv.weight,3,14,14126,610.8269653320312,2.9874948509830577,3.1383388310670854
+diffy,484,vision,vision_model.vision._en.stages.1.downsample.proj.1.reparam_conv.weight,3,14,7264,989.860107421875,2.9728650428565744,3.123709022940602
+diffy,493,vision,vision_model.vision._en.stages.1.downsample.proj.1.reparam_conv.weight,3,14,4675,891.2598266601562,2.844545476415806,2.995389456499834
+diffy,496,vision,vision_model.vision._en.stages.1.downsample.proj.1.reparam_conv.weight,3,14,13970,658.4203491210938,2.826580827752332,2.9774248078363597
+diffy,507,vision,vision_model.vision._en.stages.1.downsample.proj.1.reparam_conv.weight,3,14,13969,625.2413330078125,2.7123847197137367,2.8632286997977645
+diffy,511,vision,vision_model.vision._en.stages.1.downsample.proj.1.reparam_conv.weight,3,14,4650,883.8350830078125,2.687464290191565,2.8383082702755926
+diffy,520,vision,vision_model.vision._en.stages.1.downsample.proj.1.reparam_conv.weight,3,14,11851,797.45458984375,2.5269502038463543,2.677794183930382
+diffy,525,vision,vision_model.vision._en.stages.1.downsample.proj.1.reparam_conv.weight,3,14,14030,594.660888671875,2.494086227319349,2.6449302074033767
+diffy,526,vision,vision_model.vision._en.stages.1.downsample.proj.1.reparam_conv.weight,3,14,4640,950.89501953125,2.455515958308388,2.6063599383924156
